Dam_ID,start,end,duration,cumulative_intensity,mean_intensity,max_intensity,drought_id
88,2011-01-03,2011-01-13,11,22.691,5.393,4.914,391
88,2011-01-29,2011-02-16,19,40.863,12.421,8.917,393
88,2011-02-19,2011-02-23,5,5.87,21.765,20.655,395
88,2011-02-26,2011-03-02,5,10.155,24.952,24.029,397
88,2011-11-27,2011-12-28,32,75.948,5.082,4.981,403
88,2012-01-10,2012-01-18,9,18.569,5.392,4.966,405
88,2012-11-11,2012-11-19,9,13.316,5.976,4.962,407
88,2012-12-18,2013-01-08,22,40.923,5.595,5.331,413
88,2013-01-11,2013-01-26,16,28.989,5.644,4.978,415
88,2013-01-29,2013-02-07,10,21.523,10.104,7.31,417
88,2013-11-14,2013-12-02,19,34.399,5.645,4.965,421
88,2013-12-06,2014-01-09,35,75.467,5.299,4.951,423
88,2014-12-06,2014-12-20,15,28.812,5.535,4.881,429
88,2014-12-31,2015-01-17,18,39.595,5.256,4.898,433
88,2015-01-29,2015-02-09,12,42.203,9.187,6.941,435
88,2015-03-05,2015-03-29,25,74.405,33.001,28.933,437
88,2015-06-27,2015-07-01,5,4.067,50.815,49.992,443
88,2015-07-03,2015-07-08,6,7.442,47.96,46.861,445
88,2015-07-10,2015-07-15,6,8.439,44.994,43.923,447
88,2015-07-17,2015-07-22,6,7.879,41.956,40.859,449
88,2015-07-25,2015-07-29,5,5.886,38.674,37.793,451
88,2015-11-27,2015-12-05,9,13.408,5.966,5.356,457
88,2015-12-29,2016-01-17,20,25.709,6.17,5.672,460
88,2016-11-18,2016-11-24,7,10.72,5.924,5.45,468
88,2016-11-27,2016-12-02,6,10.212,5.754,5.327,470
88,2016-12-10,2016-12-20,11,13.481,6.23,5.669,474
88,2017-01-31,2017-02-05,6,7.412,10.509,9.451,484
88,2017-12-15,2017-12-29,15,22.38,5.963,5.369,500
88,2018-10-25,2018-10-30,6,1.526,7.201,6.993,510
88,2018-12-08,2018-12-12,5,6.723,6.111,5.514,512
88,2019-01-09,2019-01-18,10,5.865,6.869,5.482,523
88,2019-12-13,2019-12-18,6,6.816,6.319,5.487,527
88,2020-01-10,2020-01-16,7,6.773,6.488,5.437,532
89,2002-05-05,2003-06-17,409,3810.9,12.757,7.218,8
89,2003-12-22,2004-01-30,40,168.789,21.589,20.846,12
89,2004-02-03,2004-05-28,116,796.119,21.53,20.969,14
89,2004-05-31,2004-06-10,11,12.211,21.597,21.216,16
90,1994-11-11,1994-12-01,21,52.945,4.99,4.021,26
90,1994-12-08,1994-12-15,8,4.393,3.946,3.555,30
90,1994-12-20,1994-12-24,5,1.755,3.636,3.322,32
90,1994-12-31,1995-01-08,9,2.696,4.008,3.784,34
90,1995-11-13,1995-11-29,17,52.718,4.346,3.37,36
90,1996-11-07,1996-11-17,11,40.596,5.686,3.346,42
90,1997-01-17,1997-01-30,14,33.521,4.416,3.618,44
90,1997-11-11,1997-12-11,31,64.167,4.616,3.334,46
90,1998-11-13,1998-11-20,8,22.474,5.539,3.876,50
90,1998-12-18,1998-12-24,7,2.448,3.639,3.469,52
90,1999-01-10,1999-01-16,7,8.271,3.972,3.469,54
90,1999-11-14,1999-11-25,12,37.502,4.714,3.994,56
90,1999-11-30,1999-12-06,7,9.187,4.087,3.605,58
90,1999-12-19,1999-12-23,5,1.318,3.728,3.631,64
90,2000-01-03,2000-01-09,7,4.171,3.853,3.707,68
90,2000-11-13,2000-12-12,30,39.917,4.935,3.72,72
90,2001-01-08,2001-01-18,11,6.478,4.636,4.021,76
90,2001-06-23,2001-08-26,65,100.536,42.562,36.007,80
90,2001-11-11,2001-11-29,19,41.398,5.497,3.656,86
90,2001-12-06,2001-12-13,8,9.332,3.493,3.309,88
90,2002-01-14,2002-01-21,8,13.802,3.973,3.618,90
90,2002-11-21,2002-11-25,5,2.125,6.778,6.603,94
90,2003-01-16,2003-01-30,15,30.554,4.707,3.191,98
90,2003-11-16,2003-12-06,21,49.122,4.242,3.274,100
90,2004-01-16,2004-01-30,15,31.344,4.654,3.155,106
90,2004-11-17,2004-12-07,21,28.331,4.876,4.252,110
90,2004-12-14,2005-01-01,19,5.759,3.729,3.456,112
90,2005-01-03,2005-11-11,313,7635.286,4.897,3.359,114
90,2006-11-14,2006-11-23,10,15.144,6.452,4.675,116
90,2006-12-02,2006-12-11,10,11.217,3.831,3.419,118
90,2007-01-22,2007-02-03,13,17.454,6.379,3.955,120
90,2007-11-14,2007-11-19,6,16.27,5.764,4.475,124
90,2007-11-23,2007-12-02,10,16.022,4.723,4.363,126
90,2007-12-11,2007-12-16,6,6.076,3.319,2.579,128
90,2007-12-29,2008-01-03,6,2.191,3.756,3.481,130
90,2008-01-20,2008-01-31,12,27.944,4.874,3.824,132
90,2008-11-14,2008-12-18,35,59.725,4.128,3.668,134
90,2009-01-11,2009-02-23,44,116.275,6.425,3.581,138
90,2009-11-13,2009-12-15,33,67.733,4.17,3.382,140
90,2009-12-24,2009-12-30,7,1.367,3.776,3.605,142
90,2010-01-08,2010-01-13,6,8.827,3.418,2.749,144
90,2010-11-09,2010-12-02,24,60.733,5.165,3.656,148
90,2010-12-04,2010-12-09,6,7.554,3.728,3.518,150
90,2011-01-07,2011-01-16,10,8.897,4.123,3.618,154
90,2011-01-23,2011-02-07,16,33.333,6.21,3.824,156
90,2011-11-15,2011-12-26,42,55.885,4.195,3.581,162
90,2012-01-06,2012-01-18,13,23.104,3.301,1.668,164
90,2012-11-10,2012-11-20,11,38.292,4.994,3.481,168
90,2012-12-11,2012-12-16,6,5.458,3.365,3.052,172
90,2012-12-30,2013-02-06,39,67.182,4.488,3.37,174
90,2013-11-13,2013-12-14,32,67.626,4.168,3.556,176
90,2013-12-30,2014-01-10,12,6.587,3.827,3.63,178
90,2014-11-11,2014-11-30,20,48.381,5.17,1.676,180
90,2015-01-02,2015-01-17,16,16.629,3.792,3.238,188
90,2015-11-15,2015-12-03,19,40.144,4.833,4.391,190
90,2016-11-14,2016-11-23,10,27.369,5.077,3.941,200
90,2017-11-20,2017-12-03,14,18.099,5.125,4.095,224
90,2017-12-08,2017-12-17,10,2.775,4.151,3.876,226
90,2018-01-31,2018-02-06,7,5.205,8.282,7.607,239
90,2018-10-25,2018-11-27,34,117.6,6.642,4.053,241
90,2019-01-15,2019-01-19,5,6.14,4.585,4.128,254
90,2019-11-08,2019-11-17,10,45.235,4.918,3.85,256
90,2020-01-19,2020-01-29,11,19.48,5.064,4.342,267
91,1985-02-19,1985-03-19,29,160.28,95.804,91.45,2
91,1991-01-08,1993-03-16,799,21882.27,61.193,27.016,4
91,1999-03-07,1999-03-20,14,87.62,100.875,98.306,6
91,1999-04-01,1999-04-15,15,91.453,115.169,111.041,8
91,2002-02-19,2002-02-24,6,16.322,90.745,89.557,30
91,2002-02-26,2002-03-27,30,104.443,102.941,94.846,32
91,2015-05-26,2015-08-26,93,484.955,102.561,75.436,34
91,2015-08-28,2015-09-02,6,8.899,72.875,71.484,36
91,2015-09-30,2015-12-16,78,306.412,53.715,52.436,42
91,2019-01-15,2019-03-28,73,1207.982,75.126,64.985,46
94,1981-02-05,1981-02-17,13,178.335,154.284,151.643,4
94,1984-01-17,1984-01-21,5,1.49,146.177,145.95,8
94,1988-12-08,1988-12-30,23,49.034,144.343,142.858,20
94,1989-02-03,1989-03-06,32,675.29,158.115,133.142,22
94,1990-12-22,1991-01-12,22,216.873,136.617,134.563,32
94,1992-03-25,1992-04-11,18,232.602,231.741,225.14,38
94,1993-12-11,1994-01-03,24,64.604,143.783,139.979,42
94,1994-02-12,1994-02-27,16,92.214,175.325,171.82,44
94,1994-08-29,1994-09-23,26,409.685,158.177,149.159,46
94,1995-11-16,1995-11-25,10,134.713,133.004,127.395,50
94,2000-12-07,2000-12-16,10,55.45,140.93,138.202,58
94,2001-02-19,2001-03-28,38,580.737,193.229,180.547,60
94,2001-04-16,2001-04-21,6,26.195,257.998,256.386,62
94,2001-05-31,2001-07-01,32,516.368,262.82,246.602,66
94,2001-12-27,2001-12-31,5,10.809,144.313,142.985,74
94,2005-03-05,2005-03-30,26,458.119,203.116,199.012,82
94,2010-02-26,2010-03-03,6,17.416,192.456,189.586,90
94,2010-03-05,2010-03-30,26,325.828,208.204,197.171,92
94,2010-07-12,2010-08-12,32,499.09,225.063,215.181,94
94,2014-01-04,2014-01-11,8,29.566,142.779,140.518,102
94,2014-12-13,2014-12-20,8,45.773,140.754,138.211,104
94,2015-02-26,2015-08-12,168,5295.184,222.99,186.117,108
94,2015-11-08,2015-11-19,12,82.465,139.603,135.328,110
94,2016-08-14,2016-08-18,5,24.616,208.054,204.634,116
94,2016-08-20,2016-10-14,56,307.534,161.677,138.78,118
94,2016-11-24,2016-12-01,8,41.465,141.292,137.387,120
94,2017-01-03,2017-01-09,7,28.427,142.414,140.925,124
94,2017-12-06,2018-01-06,32,249.853,138.667,132.925,138
94,2018-02-06,2018-02-10,5,7.507,161.655,160.752,140
94,2018-02-12,2018-03-03,20,142.494,176.817,165.215,142
94,2018-03-05,2018-03-09,5,31.27,199.991,197.335,144
94,2018-11-11,2019-01-20,71,576.568,138.354,132.773,148
94,2019-12-02,2020-01-07,37,350.117,137.012,130.359,150
94,2020-01-11,2020-01-25,15,86.766,140.691,136.519,152
97,1980-11-13,1980-11-22,10,6.406,8.393,8.037,4
97,1981-01-06,1981-01-12,7,1.534,8.814,8.686,14
97,1981-01-14,1981-01-25,12,3.21,8.766,8.431,16
97,1981-11-02,1981-11-15,14,8.378,8.435,8.074,18
97,1982-11-11,1982-11-18,8,2.443,8.728,8.539,24
97,1982-12-29,1983-01-03,6,0.891,8.885,8.833,26
97,1983-01-14,1983-01-19,6,1.962,8.706,8.546,28
97,1984-01-14,1984-01-20,7,2.138,8.728,8.628,48
97,1984-12-19,1984-12-23,5,0.864,8.861,8.769,70
97,1985-01-02,1985-01-08,7,26.914,5.189,2.305,74
97,1985-01-10,1985-01-16,7,18.583,6.379,2.641,76
97,1985-01-22,1985-01-29,8,1.917,8.794,8.546,78
97,1985-10-31,1985-11-05,6,1.625,8.763,8.613,100
97,1985-11-22,1985-11-26,5,0.839,8.866,8.801,108
97,1985-12-20,1986-01-01,13,5.156,8.637,8.187,118
97,1986-01-12,1986-01-16,5,1.794,8.675,8.437,120
97,1986-11-12,1986-11-18,7,1.937,8.757,8.558,138
97,1986-12-16,1986-12-23,8,1.906,8.795,8.61,146
97,1987-01-05,1987-01-14,10,3.772,8.656,8.375,150
97,1987-05-14,1987-05-28,15,7.043,68.647,68.297,166
97,1987-06-27,1987-07-06,10,7.191,68.397,67.743,170
97,1987-07-08,1987-07-18,11,26.237,66.731,66.069,172
97,1987-12-25,1988-01-04,11,2.588,8.798,8.578,180
97,1988-12-01,1988-12-06,6,1.693,8.751,8.648,208
97,1989-11-18,1989-11-24,7,3.375,8.551,8.381,261
97,1989-12-11,1989-12-15,5,1.182,8.797,8.737,263
97,1990-12-12,1990-12-17,6,1.224,8.829,8.673,303
97,1991-12-13,1992-01-03,22,8.26,8.658,8.449,348
97,1992-01-06,1992-01-11,6,1.855,8.724,8.532,351
97,1992-01-13,1992-01-17,5,1.108,8.812,8.622,353
97,1992-04-06,1992-04-10,5,12.617,46.356,45.233,361
97,1993-10-27,1993-12-08,43,73.944,7.314,6.246,391
97,1993-12-10,1993-12-18,9,6.531,8.308,7.274,393
97,1994-11-11,1994-11-20,10,1.83,8.85,8.616,399
97,1994-12-08,1994-12-12,5,0.781,8.877,8.743,401
97,1994-12-20,1994-12-24,5,1.652,8.703,8.61,405
97,1994-12-29,1995-01-07,10,1.919,8.842,8.68,409
97,1996-11-05,1996-11-15,11,6.556,8.437,8.087,423
97,1997-01-12,1997-01-21,10,4.231,8.61,8.475,434
97,1997-11-03,1997-11-07,5,1.755,8.682,8.616,462
97,1997-11-11,1997-11-18,8,2.489,8.722,8.539,464
97,1998-11-07,1998-11-18,12,2.65,8.813,8.692,480
97,1998-12-21,1998-12-25,5,1.166,8.8,8.622,488
97,1999-12-28,2000-01-02,6,1.116,8.848,8.795,511
97,2000-01-28,2000-02-01,5,1.121,8.809,8.744,513
97,2000-11-02,2000-11-09,8,7.076,8.149,7.928,567
97,2000-11-12,2000-11-28,17,14.921,8.156,7.632,570
97,2000-12-04,2000-12-13,10,1.594,8.874,8.66,572
97,2001-12-09,2001-12-13,5,2.983,8.437,8.148,599
97,2001-12-23,2001-12-28,6,3.441,8.46,8.393,601
97,2002-01-12,2002-01-18,7,2.056,8.74,8.368,612
97,2003-01-09,2003-01-13,5,1.699,8.694,8.443,657
97,2003-07-25,2003-08-12,19,25.225,61.792,58.393,669
97,2004-01-02,2004-01-06,5,3.116,8.41,7.946,685
97,2004-11-10,2004-11-17,8,2.645,8.703,8.285,707
97,2005-02-26,2005-03-29,32,402.015,16.583,15.451,721
97,2005-12-14,2005-12-18,5,1.286,8.776,8.616,723
97,2007-06-26,2007-07-29,34,83.959,66.255,63.987,743
97,2007-07-31,2007-08-05,6,2.998,63.161,62.66,745
97,2008-11-26,2008-12-12,17,2.325,8.897,8.834,765
97,2009-01-19,2009-01-23,5,0.561,8.921,8.782,769
97,2009-11-06,2009-11-17,12,5.385,8.585,8.142,777
97,2009-12-02,2009-12-15,14,10.066,8.314,7.909,783
97,2010-01-12,2010-01-16,5,4.355,8.162,7.842,790
97,2010-11-03,2010-11-07,5,2.848,8.464,8.105,796
97,2010-11-14,2010-11-18,5,4.307,8.172,7.836,798
97,2010-11-23,2010-11-27,5,3.124,8.409,8.068,800
97,2011-12-03,2011-12-29,27,18.003,8.367,7.027,810
97,2012-10-18,2012-10-28,11,5.073,8.721,8.305,814
97,2012-11-04,2012-11-13,10,3.435,8.69,8.552,818
97,2012-12-13,2012-12-17,5,1.046,8.824,8.756,822
97,2013-01-11,2013-01-25,15,19.658,7.723,7.22,828
97,2013-02-09,2013-03-08,28,153.729,10.062,6.06,830
97,2014-11-05,2014-11-14,10,12.508,7.783,7.53,838
97,2014-12-12,2014-12-19,8,2.764,8.688,8.402,844
97,2015-03-05,2015-04-12,39,178.973,32.391,23.462,850
97,2016-06-18,2016-09-08,83,398.928,55.739,35.865,854
97,2016-09-10,2016-09-15,6,7.628,33.783,32.575,856
97,2017-11-30,2017-12-11,12,4.498,8.659,8.269,890
97,2018-06-03,2018-10-07,127,552.857,49.902,16.39,896
97,2019-06-20,2019-08-12,54,187.112,63.471,56.972,907
97,2020-03-18,2020-03-31,14,62.357,33.624,32.439,919
99,1981-11-29,1981-12-05,7,1.144,3.606,3.362,6
99,1982-02-06,1982-02-10,5,1.701,5.217,5.005,12
99,1982-02-12,1982-02-16,5,3.318,6.489,6.026,14
99,1983-11-07,1983-11-13,7,3.076,3.33,3.23,32
99,1983-12-18,1983-12-22,5,0.522,3.665,3.545,42
99,1984-12-05,1984-12-12,8,11.086,2.384,1.221,58
99,1984-12-17,1984-12-22,6,0.773,3.641,3.555,60
99,1985-01-03,1985-01-10,8,1.041,3.64,3.432,64
99,1986-12-02,1986-12-29,28,60.105,1.623,1.148,84
99,1987-04-30,1987-08-26,119,483.41,22.665,18.822,86
99,1988-02-26,1988-03-08,12,12.942,10.316,9.588,98
99,1988-12-11,1988-12-15,5,0.273,3.715,3.678,100
99,1989-02-12,1989-02-16,5,1.954,6.762,6.382,106
99,1992-04-01,1992-04-10,10,8.001,19.495,19.223,124
99,1993-11-06,1993-12-07,32,24.554,3.003,2.469,128
99,1996-11-06,1996-11-13,8,0.893,3.658,3.586,140
99,2000-11-02,2000-12-14,43,20.727,3.288,2.849,160
99,2001-02-25,2001-03-02,6,1.633,10.062,7.844,164
99,2001-03-05,2001-04-12,39,80.309,14.64,11.126,166
99,2004-12-25,2005-01-03,10,10.357,2.734,2.276,204
99,2005-02-12,2005-02-17,6,7.169,5.958,5.669,206
99,2005-02-19,2005-03-30,40,180.985,8.655,6.288,208
99,2007-06-17,2007-07-29,43,43.674,27.028,24.745,212
99,2007-08-01,2007-08-05,5,1.84,24.122,23.868,214
99,2008-02-05,2008-02-16,12,7.732,5.578,4.33,222
99,2009-02-05,2009-02-26,22,30.203,5.971,5.012,228
99,2012-11-07,2012-11-17,11,0.442,3.73,3.703,254
99,2015-03-14,2015-03-23,10,10.274,14.223,12.911,268
99,2015-06-04,2015-08-18,76,321.904,22.732,15.047,272
99,2015-08-20,2015-09-30,42,136.645,11.916,9.673,274
99,2018-02-19,2018-02-24,6,3.113,8.333,8.02,295
99,2020-03-11,2020-03-31,21,34.039,14.55,13.598,312
100,1984-01-18,1984-01-23,6,6.015,195.539,195.277,4
100,1984-12-23,1985-01-23,32,61.925,194.606,193.521,6
100,1986-01-04,1986-01-09,6,14.019,194.205,192.744,10
100,1986-12-20,1987-01-23,35,137.807,192.604,190.811,12
100,1987-12-28,1988-01-09,13,37.858,193.629,191.969,14
100,1988-12-19,1989-01-09,22,78.068,192.993,191.583,16
100,1989-02-09,1989-02-22,14,108.602,204.695,198.626,18
100,1989-12-09,1990-01-06,29,102.509,193.006,191.969,20
100,1990-12-09,1991-01-12,35,231.193,189.936,184.72,22
100,1991-11-29,1991-12-06,8,77.448,186.86,181.171,28
100,1991-12-10,1992-04-19,132,4825.654,188.933,133.4,30
100,1993-12-10,1994-01-02,24,78.25,193.281,191.004,36
100,1995-01-02,1995-01-09,8,20.248,194.01,192.938,42
100,1998-12-22,1998-12-27,6,10.321,194.821,194.495,46
100,1999-12-08,2000-01-10,34,178.703,191.285,188.51,50
100,2000-11-30,2001-01-23,55,196.965,192.96,189.466,52
100,2001-02-12,2001-04-19,67,923.073,237.708,208.504,54
100,2001-06-07,2001-07-22,46,416.892,300.28,295.195,56
100,2002-01-20,2002-01-25,6,20.813,193.072,191.197,63
100,2002-12-09,2002-12-16,8,16.16,194.521,193.521,65
100,2005-01-12,2005-01-16,5,1.022,196.337,196.258,71
100,2005-02-19,2005-04-07,48,979.583,228.139,214.09,73
100,2007-12-09,2007-12-19,11,29.12,193.894,193.132,79
100,2008-12-04,2008-12-27,24,146.171,190.451,185.662,81
100,2009-11-28,2009-12-25,28,210.481,189.024,180.061,83
100,2010-03-12,2010-03-29,18,105.465,251.327,243.319,89
100,2010-12-07,2010-12-11,5,21.474,192.246,190.233,93
100,2010-12-24,2010-12-28,5,7.295,195.082,194.691,95
100,2011-11-27,2011-12-29,33,172.592,191.311,189.084,99
100,2012-12-11,2013-01-20,41,116.896,193.69,191.583,101
100,2013-12-13,2014-01-11,30,104.643,193.053,191.389,103
100,2014-12-08,2014-12-20,13,56.13,192.223,191.197,105
100,2015-01-04,2015-01-17,14,48.672,193.065,192.163,107
100,2016-06-07,2016-09-08,94,2898.499,254.979,230.146,111
100,2016-11-27,2016-12-09,13,21.085,194.919,192.857,117
100,2017-01-01,2017-01-09,9,24.648,193.802,191.955,121
100,2017-06-24,2017-07-17,24,723.231,276.83,249.197,125
100,2017-07-19,2017-07-23,5,230.806,249.214,249.177,127
100,2017-07-25,2017-08-12,19,623.069,248.391,247.203,129
100,2017-08-21,2017-09-02,13,83.803,244.434,243.266,133
100,2017-12-13,2018-01-13,32,163.326,191.437,187.686,137
100,2018-02-26,2018-03-03,6,24.266,226.296,223.919,141
100,2018-03-05,2018-03-14,10,53.815,237.379,231.192,143
100,2018-11-04,2018-12-18,45,308.248,189.691,183.209,149
100,2018-12-29,2019-01-19,22,59.273,193.847,192.501,151
100,2019-12-05,2020-01-24,51,204.669,192.528,190.462,153
100,2020-03-25,2020-03-31,7,35.439,262.832,261.276,157
107,1987-10-29,1987-11-14,17,26.897,292.83,292.236,2
107,1992-02-05,1992-07-28,175,4361.229,423.945,365.743,6
107,1992-08-22,1993-03-15,206,8396.441,281.571,212.093,12
107,1994-02-12,1994-04-13,61,1173.009,417.893,373.113,14
107,1994-06-08,1994-07-22,45,770.636,422.342,398.828,16
107,1994-09-07,1995-01-12,128,3173.762,270.62,259.175,20
107,2001-02-05,2001-04-21,76,1704.353,413.609,364.63,22
107,2001-05-11,2001-07-29,80,2478.572,420.118,377.99,26
107,2001-08-14,2001-12-16,125,4191.01,266.625,244.674,32
107,2005-03-05,2005-04-05,32,319.257,440.621,424.454,34
107,2010-03-05,2010-03-09,5,9.296,427.597,425.803,36
107,2010-03-12,2010-04-13,33,279.734,453.143,432.368,38
107,2014-02-05,2014-02-09,5,19.295,367.29,364.793,46
107,2015-06-08,2015-10-16,131,4208.857,330.756,253.681,50
107,2015-11-20,2015-12-11,22,658.409,264.485,256.305,52
107,2020-01-22,2020-01-26,5,32.531,334.078,330.069,66
107,2020-03-11,2020-03-31,21,249.654,441.489,434.254,72
111,1989-01-06,1989-04-03,88,576.719,14.227,10.993,2
111,1992-03-29,1993-04-17,385,3170.061,11.522,2.995,6
111,1994-12-22,1995-02-10,51,135.376,13.041,10.505,8
111,2015-05-24,2015-12-20,211,355.235,15.546,10.189,14
111,2015-12-24,2016-02-01,40,49.038,13.934,12.48,16
111,2019-02-19,2019-04-06,47,110.6,21.982,20.763,20
111,2020-02-26,2020-03-31,35,123.143,21.004,20.315,22
113,1989-02-12,1989-03-24,41,31.733,4.662,3.861,2
113,1990-03-05,1990-03-30,26,7.921,6.036,5.374,8
113,1991-03-05,1991-04-24,51,26.937,6.42,5.408,14
113,1992-04-29,1992-08-11,105,89.754,5.831,3.579,18
113,1993-02-05,1993-03-31,55,67.011,4.189,3.569,20
113,1994-08-10,1994-08-19,10,1.459,3.372,3.307,24
113,2002-03-19,2002-03-24,6,1.043,6.444,6.343,38
113,2002-03-26,2002-03-30,5,1.014,6.795,6.656,40
113,2014-07-04,2014-07-08,5,0.729,6.202,6.066,50
113,2014-07-10,2014-07-15,6,1.129,5.715,5.511,52
113,2014-07-17,2014-09-02,48,16.192,3.514,2.003,54
113,2014-09-05,2014-09-09,5,0.567,1.735,1.635,56
113,2015-06-20,2015-07-15,26,9.119,6.136,5.486,64
113,2015-07-17,2015-07-22,6,1.229,5.222,5.064,66
113,2015-07-24,2015-07-29,6,1.087,4.746,4.553,68
113,2015-07-31,2015-08-05,6,1.207,4.21,4.031,70
113,2015-08-07,2015-08-12,6,1.059,3.71,3.543,72
113,2015-08-15,2015-08-19,5,0.93,3.174,3.014,74
113,2015-08-22,2015-08-26,5,0.899,2.66,2.517,76
113,2015-08-29,2015-09-02,5,0.913,2.151,2.019,78
113,2015-09-05,2015-09-09,5,0.626,1.723,1.604,80
113,2018-06-05,2018-06-10,6,0.569,7.605,7.535,88
113,2018-06-13,2018-06-17,5,0.472,7.342,7.269,90
113,2018-08-08,2018-08-12,5,1.285,3.629,3.459,106
113,2018-08-14,2018-08-26,13,3.137,2.839,2.421,108
113,2018-08-28,2018-09-02,6,1.435,2.094,1.929,110
113,2018-09-04,2018-12-12,100,23.813,0.901,0.729,112
113,2019-01-08,2019-04-14,97,154.21,3.247,1.417,114
114,1981-09-11,1981-10-17,37,44.698,2.744,1.584,6
114,1987-06-29,1987-10-28,122,461.272,7.884,0.132,8
114,1990-09-20,1990-11-22,64,42.188,2.951,2.76,22
114,1991-01-22,1991-04-25,94,291.946,22.019,11.983,26
114,1992-02-12,1993-03-15,398,2123.34,12.369,0.545,30
114,1994-04-16,1994-10-10,178,728.452,17.02,1.397,38
114,1994-10-20,1994-11-08,20,1.22,3.532,3.49,40
114,2001-05-30,2001-10-06,130,193.111,15.86,2.354,48
114,2014-01-22,2014-04-13,82,193.552,21.541,12.09,50
114,2014-07-11,2014-07-15,5,3.61,23,22.386,60
114,2014-07-18,2014-07-22,5,4.85,20.742,20.091,62
114,2014-07-24,2014-07-29,6,4.729,18.838,18.144,64
114,2014-08-01,2014-08-05,5,3.925,16.709,16.122,66
114,2014-08-08,2014-08-12,5,3.35,14.678,14.14,68
114,2019-01-29,2019-02-28,31,47.325,17.661,14.414,114
114,2020-03-11,2020-03-31,21,19.619,28.117,26.379,122
133,1980-12-13,1981-01-27,46,448.943,236.809,234.517,2
133,1981-01-30,1981-04-18,79,981.506,238.58,232.027,4
133,1982-03-10,1982-03-31,22,72.613,248.855,244.357,6
133,1984-03-21,1984-03-30,10,16.7,252.337,250.663,10
133,1984-04-14,1984-05-04,21,61.769,259.72,259.038,12
133,1985-03-26,1985-04-06,12,17.068,254.454,252.614,14
133,1986-03-26,1986-03-31,6,12.407,252.851,252.433,18
133,1987-03-26,1987-04-04,10,20.126,253.596,252.868,24
133,1988-03-25,1988-04-12,19,50.669,254.305,253.486,26
133,1990-03-26,1990-04-20,26,43.542,256.409,253.705,28
133,1990-11-10,1991-04-03,145,2046.939,233.563,227.496,30
133,1991-09-20,1991-09-27,8,6.294,257.958,257.097,32
133,1991-10-11,1992-02-20,133,7069.027,193.943,179.548,36
133,1992-11-27,1993-02-19,85,1659.391,227.046,212.929,38
133,1993-02-25,1993-03-15,19,52.134,245.261,242.975,40
133,1994-03-26,1994-04-07,13,33.462,253.406,252.396,42
133,1996-01-20,1996-02-06,18,70.495,242.652,236.399,46
133,1996-03-14,1996-03-29,16,128.103,244.788,235.215,48
133,1997-02-08,1997-03-05,26,108.564,242.459,240.254,50
133,1997-03-26,1997-04-02,8,12.628,253.627,252.179,54
133,2000-10-05,2000-12-17,74,1317.436,230.206,217.756,62
133,2001-03-26,2001-04-02,8,20.343,252.663,250.627,70
133,2002-03-28,2002-04-16,20,105.766,252.38,250.447,74
133,2003-03-26,2003-03-30,5,1.964,254.526,254.395,76
133,2004-03-26,2004-04-12,18,54.673,254.048,253.196,80
133,2005-03-27,2005-04-04,9,9.917,254.583,252.905,82
133,2011-02-04,2011-02-14,11,8.495,245.796,245.212,90
133,2013-03-26,2013-04-07,13,23.904,254.141,253.196,94
133,2014-04-07,2014-04-12,6,13.341,256.517,255.049,102
133,2015-03-23,2015-04-17,26,54.965,254.919,252.142,104
133,2018-03-26,2018-03-30,5,5.559,253.807,252.905,108
133,2018-04-01,2018-04-18,18,52.132,255.836,252.651,110
182,1988-04-08,1988-09-01,147,8043.9,505.246,299.088,4
182,1988-09-27,1988-12-20,85,3149.835,236.633,197.955,6
182,1990-04-16,1990-04-27,12,95.669,626.685,619.419,8
182,1990-04-30,1990-05-05,6,30.162,651.532,647.776,10
182,1990-05-07,1990-05-26,20,203.835,656.816,652.611,12
182,1990-07-11,1991-04-07,271,24104.274,257.414,190.295,16
182,1992-06-28,1992-12-19,175,11404.669,277.228,192.301,20
182,1994-03-19,1994-08-26,161,12212.01,494.54,313.248,24
182,1994-09-26,1994-12-04,70,1427.501,253.297,233.434,28
182,1997-04-09,1997-04-20,12,158.065,602.898,592.207,32
182,2008-03-25,2008-04-26,33,489.939,586.91,536.495,40
182,2008-06-27,2008-08-04,39,1028.231,499.654,421.293,42
182,2008-08-06,2008-08-11,6,53.804,408.589,403.674,44
182,2008-11-18,2009-01-23,67,791.731,261.873,245.693,46
182,2009-02-05,2009-02-17,13,195.471,320.024,308.682,48
182,2013-12-09,2014-02-10,64,3321.959,226.991,200.585,54
182,2014-02-12,2014-03-08,25,673.121,375.2,332.562,56
182,2014-03-12,2014-04-06,26,543.457,516.937,477.899,58
182,2014-06-13,2014-07-08,26,333.253,595.52,555.484,64
182,2014-07-11,2014-07-15,5,41.996,541.374,535.959,66
182,2015-05-30,2015-12-25,210,15467.015,309.346,167.212,70
185,1989-01-30,1995-01-22,2184,647737.983,876.465,520.686,2
185,2015-04-02,2016-07-28,484,22616.612,1148.441,1005.27,4
